employee_id,fio,gender,birth_date,age,education,married,kids,position,employment_type,division,distance_km,commute_min,transport_type,city,hire_date,fire_date,seniority_years
1904,Попова Евфросиния Мироновна,Женский,1981-01-10,44,высшее,1.0,1,Линейный менеджер,Полная занятость,Финансы,3.5,1.0,Личный,Санкт-Петербург,2014-11-12,2019-04-25,14
1905,Савин Варлаам Зиновьевич,Мужской,1969-09-07,56,незаконченное высшее,1.0,1,Линейный менеджер,Временная,Финансы,11.5,1.0,Общественный,Санкт-Петербург,2002-10-17,2008-04-24,21
1906,Денисова Эмилия Захаровна,Женский,1981-04-19,44,высшее,1.0,1,Линейный менеджер,Полная занятость,Техническое обслуживание,6.4,75.0,Общественный,Санкт-Петербург,2024-09-07,,0
1907,Герасимов Трофим Евсеевич,Мужской,1972-12-15,53,высшее,1.0,1,Сотрудник,Полная занятость,Производство,10.1,61.0,Общественный,Санкт-Петербург,1996-08-19,,27
1908,Фролова Ираида Руслановна,Женский,1982-06-27,43,высшее,0.0,1,Сотрудник,Полная занятость,ИТ,7.4,99.0,Общественный,Санкт-Петербург,1992-06-14,,35
1909,Кондратьев Юлий Измаилович,Мужской,1990-07-27,35,среднее профессиональное,0.0,0,Сотрудник,Полная занятость,Финансы,6.6,34.0,Личный,Санкт-Петербург,2020-05-18,,5
1910,Громов Доброслав Эдуардович,Мужской,1968-09-20,57,высшее,1.0,1,Сотрудник,Полная занятость,Финансы,7.0,51.0,Личный,Санкт-Петербург,2011-02-24,,11
1911,Родионов Епифан Федосеевич,Мужской,1975-10-06,50,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Сбыт,24.9,101.0,Личный,Санкт-Петербург,2017-09-05,,8
1912,Филатов Мокей Иосифович,Мужской,1970-03-13,55,среднее профессиональное,0.0,1,Ведущий специалист,Полная занятость,Производство,5.3,25.0,Общественный,Санкт-Петербург,2003-11-10,,19
1913,Красильникова Милица Игоревна,Женский,1971-03-15,54,высшее,1.0,1,Сотрудник,Полная занятость,ИТ,35.8,91.0,Общественный,Санкт-Петербург,1970-07-05,,52
1914,Савельев Дмитрий Васильевич,Мужской,1974-02-08,51,не указано,1.0,1,Руководитель отдела,Полная занятость,Техническое обслуживание,10.4,42.0,Общественный,Санкт-Петербург,1980-05-22,,47
1915,Игнатьев Иван Бориславович,Мужской,1972-05-27,53,среднее профессиональное,1.0,1,Сотрудник,Временная,Техническое обслуживание,7.5,90.0,Общественный,Санкт-Петербург,1995-06-06,,31
1916,Молчанов Касьян Данилович,Мужской,1979-10-16,46,высшее,1.0,1,Директор,Полная занятость,Логистика,6.3,33.0,Общественный,Санкт-Петербург,1975-08-18,,51
1917,Наумов Пимен Тарасович,Мужской,1996-03-08,29,высшее,0.0,1,Линейный менеджер,Полная занятость,HR,13.1,146.0,Личный,Санкт-Петербург,2017-02-26,,11
1918,Лазарев Галактион Вилорович,Мужской,1964-01-02,61,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Производство,8.7,28.0,Общественный,Санкт-Петербург,2018-08-14,,9
1919,Мухина Агафья Вячеславовна,Женский,1994-08-06,31,,1.0,0,Сотрудник,Полная занятость,Техническое обслуживание,6.0,35.0,Общественный,Санкт-Петербург,2005-04-12,,18
1920,Гаврилов Сигизмунд Венедиктович,Мужской,1978-10-01,47,высшее,1.0,1,Линейный менеджер,Полная занятость,Техническое обслуживание,1.2,27.0,Личный,Санкт-Петербург,2013-05-04,,14
1921,Рожкова Регина Тарасовна,Женский,1989-06-16,36,высшее,1.0,1,Ведущий специалист,Полная занятость,Техническое обслуживание,29.0,84.0,Общественный,Санкт-Петербург,1986-10-01,,42
1922,Молчанов Лука Чеславович,Мужской,1980-03-06,45,высшее,1.0,1,Сотрудник,Полная занятость,Производство,18.5,71.0,Смешанный,Санкт-Петербург,2000-03-12,,23
1923,Петухова Зоя Федоровна,Женский,1978-11-06,47,среднее профессиональное,1.0,1,Ведущий специалист,Полная занятость,HR,5.9,13.0,Общественный,Санкт-Петербург,1999-05-09,,29
1924,Гордеев Ферапонт Анисимович,Мужской,1968-05-23,57,среднее профессиональное,1.0,1,Сотрудник,Полная занятость,Финансы,6.9,66.0,Личный,Санкт-Петербург,2015-09-11,,11
1925,Афанасьев Валерьян Владиславович,Мужской,1956-06-07,69,высшее,1.0,1,Сотрудник,Полная занятость,Сбыт,20.9,65.0,Личный,Санкт-Петербург,2023-08-25,,2
1926,Семенов Ермолай Дмитриевич,Мужской,1966-12-21,59,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Производство,14.2,85.0,Общественный,Санкт-Петербург,1999-10-18,2003-11-15,25
1927,Мухина Антонина Петровна,Женский,1977-12-21,48,не указано,1.0,1,Линейный менеджер,Полная занятость,Сервис и поддержка,10.0,54.0,Общественный,Санкт-Петербург,2004-10-21,,22
1928,Кононов Марк Дорофеевич,Мужской,1975-02-08,50,,0.0,1,Сотрудник,Временная,Сбыт,11.4,82.0,Общественный,Санкт-Петербург,1996-09-23,,32
1929,Денисова Майя Федоровна,Женский,1961-02-02,64,среднее профессиональное,0.0,1,Линейный менеджер,Полная занятость,Техническое обслуживание,5.8,38.0,Личный,Санкт-Петербург,2011-06-01,,13
